mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_copy_X,param_fit_intercept,param_n_jobs,param_positive,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.009599781036376953,0.0009348010814476557,0.0050199031829833984,0.0017875449368849987,False,True,-1,True,"{'copy_X': False, 'fit_intercept': True, 'n_jobs': -1, 'positive': True}",-0.9078731142761067,-0.4572156073203409,-0.5255936321891163,-0.5073562526945777,-0.4593214974007863,-0.5055999891054231,-0.6765382149043074,-0.42893688659260387,-0.7642490939892368,-0.8854796551256321,-0.611816394359813,0.17326137066370528,19
0.005879926681518555,0.0002933859687087679,0.0038158416748046873,0.0003943684563642383,False,True,-1,False,"{'copy_X': False, 'fit_intercept': True, 'n_jobs': -1, 'positive': False}",-1.0019462649865416,-0.46365467349760137,-0.5148141451526966,-0.497729144460844,-0.4852939536585526,-0.4833722033849071,-0.6343396844117694,-0.4107748626757533,-0.7662129508388676,-0.7611067163447008,-0.6019244599412235,0.17752655460611894,1
0.008780336380004883,0.00039108858758137515,0.003815627098083496,0.0005918227986943506,False,True,1,True,"{'copy_X': False, 'fit_intercept': True, 'n_jobs': 1, 'positive': True}",-0.9078731142761067,-0.4572156073203409,-0.5255936321891163,-0.5073562526945777,-0.4593214974007863,-0.5055999891054231,-0.6765382149043074,-0.42893688659260387,-0.7642490939892368,-0.8854796551256321,-0.611816394359813,0.17326137066370528,19
0.007377982139587402,0.0023689096489954513,0.004912757873535156,0.0012965097116532354,False,True,1,False,"{'copy_X': False, 'fit_intercept': True, 'n_jobs': 1, 'positive': False}",-1.0019462649865416,-0.46365467349760137,-0.5148141451526966,-0.497729144460844,-0.4852939536585526,-0.4833722033849071,-0.6343396844117694,-0.4107748626757533,-0.7662129508388676,-0.7611067163447008,-0.6019244599412235,0.17752655460611894,1
0.009891462326049805,0.0011699619600523267,0.0049083948135375975,0.0006884174204643828,False,True,2,True,"{'copy_X': False, 'fit_intercept': True, 'n_jobs': 2, 'positive': True}",-0.9078731142761067,-0.4572156073203409,-0.5255936321891163,-0.5073562526945777,-0.4593214974007863,-0.5055999891054231,-0.6765382149043074,-0.42893688659260387,-0.7642490939892368,-0.8854796551256321,-0.611816394359813,0.17326137066370528,19
0.006479120254516602,0.0005056172009179271,0.0042086362838745115,0.0003965068139505026,False,True,2,False,"{'copy_X': False, 'fit_intercept': True, 'n_jobs': 2, 'positive': False}",-1.0019462649865416,-0.46365467349760137,-0.5148141451526966,-0.497729144460844,-0.4852939536585526,-0.4833722033849071,-0.6343396844117694,-0.4107748626757533,-0.7662129508388676,-0.7611067163447008,-0.6019244599412235,0.17752655460611894,1
0.010781431198120117,0.001710113241430104,0.004415345191955566,0.0016266523193746774,False,False,-1,True,"{'copy_X': False, 'fit_intercept': False, 'n_jobs': -1, 'positive': True}",-0.9078731142761051,-0.4572156073203385,-0.5255936321891131,-0.5073562526945793,-0.45932149740078554,-0.5055999891054241,-0.6765382149043082,-0.42893688659260537,-0.7642490939892348,-0.885479655125629,-0.6118163943598123,0.1732613706637045,13
0.008181905746459961,0.001657203488648612,0.005510115623474121,0.001197802310707307,False,False,-1,False,"{'copy_X': False, 'fit_intercept': False, 'n_jobs': -1, 'positive': False}",-1.0019462649865563,-0.46365467349760975,-0.5148141451526957,-0.49772914446084593,-0.48529395365855427,-0.4833722033849133,-0.6343396844117826,-0.4107748626757533,-0.7662129508388511,-0.7611067163446843,-0.6019244599412247,0.17752655460611821,7
0.012077522277832032,0.0015796910675263058,0.005407857894897461,0.0018479745468761924,False,False,1,True,"{'copy_X': False, 'fit_intercept': False, 'n_jobs': 1, 'positive': True}",-0.9078731142761051,-0.4572156073203385,-0.5255936321891131,-0.5073562526945793,-0.45932149740078554,-0.5055999891054241,-0.6765382149043082,-0.42893688659260537,-0.7642490939892348,-0.885479655125629,-0.6118163943598123,0.1732613706637045,13
0.006372284889221191,0.0006545301309261386,0.0044182538986206055,0.00048541826266976115,False,False,1,False,"{'copy_X': False, 'fit_intercept': False, 'n_jobs': 1, 'positive': False}",-1.0019462649865563,-0.46365467349760975,-0.5148141451526957,-0.49772914446084593,-0.48529395365855427,-0.4833722033849133,-0.6343396844117826,-0.4107748626757533,-0.7662129508388511,-0.7611067163446843,-0.6019244599412247,0.17752655460611821,7
0.009363126754760743,0.0012420100799765087,0.0038095712661743164,0.00039034507291878175,False,False,2,True,"{'copy_X': False, 'fit_intercept': False, 'n_jobs': 2, 'positive': True}",-0.9078731142761051,-0.4572156073203385,-0.5255936321891131,-0.5073562526945793,-0.45932149740078554,-0.5055999891054241,-0.6765382149043082,-0.42893688659260537,-0.7642490939892348,-0.885479655125629,-0.6118163943598123,0.1732613706637045,13
0.006677675247192383,0.0008941114657488149,0.004717063903808594,0.0011927581971463276,False,False,2,False,"{'copy_X': False, 'fit_intercept': False, 'n_jobs': 2, 'positive': False}",-1.0019462649865563,-0.46365467349760975,-0.5148141451526957,-0.49772914446084593,-0.48529395365855427,-0.4833722033849133,-0.6343396844117826,-0.4107748626757533,-0.7662129508388511,-0.7611067163446843,-0.6019244599412247,0.17752655460611821,7
