mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.05339932441711426,0.0016917179345649716,0.015135502815246582,0.0010477554631021548,0.1,scale,"{'C': 0.1, 'gamma': 'scale'}",-23.645461820063016,-7.567468629643221,-5.8439459411342805,-8.065886831223768,-10.157216246934217,-9.113520054437254,-8.951693855339048,-10.971145227778312,-36.25205637864074,-22.617924142107682,-14.318631912730151,9.369411435601348,3
0.07705543041229249,0.001757217236387182,0.016091251373291017,0.0006996022542194525,0.1,auto,"{'C': 0.1, 'gamma': 'auto'}",-52.039188080296746,-21.498642398878335,-16.98030814306473,-15.77655959481303,-24.423044231451822,-18.147270526724732,-14.963468383676071,-23.85249302509381,-55.72043397687645,-37.654846141550216,-28.10562545024259,14.316239471448139,6
0.05456826686859131,0.0015612346302456821,0.014892292022705079,0.0005381324701985065,1,scale,"{'C': 1, 'gamma': 'scale'}",-19.52056289111622,-5.27710860969617,-5.556187720559798,-6.934547937287706,-7.94014149515099,-7.997359380229584,-8.08471366749936,-10.16792815140542,-31.01305682335202,-20.93949656043176,-12.343110323672903,8.12625913352227,2
0.08904831409454346,0.0020698463087513636,0.01619119644165039,0.00124803110469278,1,auto,"{'C': 1, 'gamma': 'auto'}",-42.267755323418896,-16.343076851653333,-11.785389225210816,-11.53643385109869,-18.161757667092285,-13.660018404088717,-10.820410564214923,-17.62930792548316,-45.726146140689195,-31.0802337955902,-21.90105297485402,12.37038193796958,5
0.0626638650894165,0.0012680612413722857,0.014491963386535644,0.0006706121824823351,10,scale,"{'C': 10, 'gamma': 'scale'}",-19.25631095642931,-5.214707994126308,-5.432534666023602,-6.655475145825898,-7.773649836399609,-8.327424760195495,-8.021673631227177,-10.364618561341725,-30.43965330912314,-20.421198777020074,-12.190724763771234,7.942385186595975,1
0.1508131742477417,0.002807171941638244,0.016591334342956544,0.0004894636277936224,10,auto,"{'C': 10, 'gamma': 'auto'}",-30.50943298929465,-11.49057737597053,-10.314097417954256,-7.929034330536429,-10.087210406939903,-11.520841139191836,-11.372407091198205,-16.1669216341827,-33.93053210604949,-23.948845502596914,-16.726989999391492,8.855495010189413,4
