mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.6900112867355347,0.03415463620564672,0.027579736709594727,0.0036803609401104965,,100,"{'max_depth': None, 'n_estimators': 100}",-17.80405754716981,-6.688337773584904,-7.557020386792452,-7.884667943396226,-9.332571198113207,-8.685752695238095,-9.451187104761903,-10.432549428571429,-24.00577360952381,-17.016088733333333,-11.885800642048519,5.42953917646037,6
1.3826120138168334,0.058761433365427954,0.04896950721740723,0.007348532164924937,,200,"{'max_depth': None, 'n_estimators': 200}",-17.360902358490566,-6.474820042452829,-7.747264884433961,-7.582909077830188,-8.755694021226414,-8.435093447619048,-9.074282478571428,-10.020698909523809,-23.647657569047617,-16.896434152380948,-11.599575694157682,5.3908669959367845,3
0.5719791173934936,0.029763018432221303,0.02547907829284668,0.0018436481610733684,10,100,"{'max_depth': 10, 'n_estimators': 100}",-16.877223546618445,-5.976430671239462,-6.9434111228652196,-7.739344660609974,-7.865013063438356,-8.512350758838897,-8.907827299582479,-9.940266479239446,-24.06465027917525,-17.07974343401465,-11.390626131562218,5.608074847530472,1
1.1351568460464478,0.029116857713845534,0.049365687370300296,0.00892909078338423,10,200,"{'max_depth': 10, 'n_estimators': 200}",-16.89725233235805,-6.26047048139055,-7.547338836050244,-7.777856563644034,-8.504005779981545,-8.147188732065276,-8.906753272454159,-9.741421561084753,-24.2518627454681,-16.826430670178404,-11.486058097467511,5.541431757505091,2
0.6983000993728637,0.03205712675249259,0.02618534564971924,0.0029584599777440746,20,100,"{'max_depth': 20, 'n_estimators': 100}",-16.45871394469082,-6.4787078717419035,-7.566238833840563,-8.484922458452376,-8.400456659522492,-8.318683035714898,-9.423369784547727,-10.290671536967581,-24.221128783422422,-16.371894068771564,-11.601478697767236,5.341626092560465,4
1.3670179843902588,0.05151909881792259,0.04937136173248291,0.005828824207452893,20,200,"{'max_depth': 20, 'n_estimators': 200}",-17.025259677455146,-6.365361706873815,-7.580021688909559,-7.6174348053587275,-8.66664672000835,-8.445850336451223,-9.415462919383268,-10.140404086497462,-24.553743577824104,-16.66604792958806,-11.647623344834972,5.5475527064342955,5
