mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.04937136173248291,0.0007995963376536099,0.01459345817565918,0.0010200411849949258,0.1,scale,"{'C': 0.1, 'gamma': 'scale'}",-1.2473408602501603,-0.5154971210076794,-0.6072468173046209,-0.5028559893009406,-0.5230142109874576,-0.5163740286795919,-0.7500854552787644,-0.4129216292060684,-0.7914752869024632,-0.9195219318089677,-0.6786333330726714,0.241464182908688,3
0.07255792617797852,0.001279292481033875,0.015191912651062012,0.0003997690412450875,0.1,auto,"{'C': 0.1, 'gamma': 'auto'}",-3.7364396426028144,-1.9864146887337883,-1.8746130901594888,-1.2902944991044798,-1.1322186256230198,-0.9793273727731555,-1.0660501536192262,-1.136776973406177,-1.6059491094192313,-1.7187664068945159,-1.6526850562335897,0.7729900477853253,6
0.04987094402313232,0.0008302953114848531,0.013592910766601563,0.0004897947459311899,1,scale,"{'C': 1, 'gamma': 'scale'}",-0.9708415479603258,-0.4453084671367527,-0.5694959187409566,-0.4956966375990552,-0.5061094164116512,-0.4845470351108042,-0.7410866979220719,-0.3956294511334074,-0.7459288828595575,-0.8884623986078373,-0.6243106453482419,0.1885937274323807,2
0.09704403877258301,0.0014445594434441896,0.01519150733947754,0.0004000307790221764,1,auto,"{'C': 1, 'gamma': 'auto'}",-2.68827332620617,-1.3658058058630034,-1.2828827025182095,-0.8357130604815145,-0.7001866406571665,-0.7033618362340408,-0.8970342988060587,-0.6926543362785071,-1.1260532260442042,-1.2739598410715418,-1.156592507416042,0.5674302030438623,5
0.06106436252593994,0.0008301689065245643,0.014092493057250976,0.0002999150843783239,10,scale,"{'C': 10, 'gamma': 'scale'}",-0.9338338184605715,-0.43571840401446527,-0.5538860633431314,-0.49367509232217704,-0.5119249911094735,-0.47676780257433776,-0.729693867445375,-0.38170629207329765,-0.7549950012808453,-0.8902257340793037,-0.6162427066702979,0.18571406464377133,1
0.16331591606140136,0.015620504638959282,0.017287802696228028,0.002056311294553549,10,auto,"{'C': 10, 'gamma': 'auto'}",-2.4103942529078677,-1.2422729262845154,-1.1958398514224762,-0.7254465263488458,-0.6697375167647704,-0.7210272495185587,-1.0414063299190794,-0.6568281640409167,-1.020219370511287,-1.159936364441179,-1.0843108552159495,0.4922323367865991,4
